event,mp,ammo,mre,part,input_level,rank,gun_id,name,rank_total,rank_count,gun_total,gun_count,mean,stdev
003日常（玛姬）,6000,1000,6000,4000,1,4,288,CR-21,4801,2129,2174,48,0.0097909685,0.0014048319
003日常（玛姬）,6000,1000,6000,4000,1,4,305,塔布克,4801,2129,2174,81,0.0165222593,0.0018107887
003日常（玛姬）,6000,1000,6000,4000,1,4,325,V-PM5,4801,2129,2174,97,0.0197859155,0.0019740308
003日常（玛姬）,6000,1000,6000,4000,1,4,326,HK512,4801,2129,2174,64,0.0130546247,0.0016160778
003日常（玛姬）,6000,1000,6000,4000,1,4,330,FX-05,4801,2129,2174,42,0.0085670974,0.0013159429
003日常（玛姬）,6000,1000,6000,4000,1,4,349,AK74M,4801,2129,2174,47,0.0095869900,0.0013904464
003日常（玛姬）,6000,1000,6000,4000,1,4,352,新星,4801,2129,2174,69,0.0140745172,0.0016760403
003日常（玛姬）,6000,1000,6000,4000,1,4,353,MAG-7,4801,2129,2174,70,0.0142784957,0.0016877430
003日常（玛姬）,6000,1000,6000,4000,1,4,368,UTS-15,4801,2129,2174,66,0.0134625817,0.0016403611
003日常（玛姬）,6000,1000,6000,4000,1,5,16,汤姆森,4801,1273,1284,59,0.0121838259,0.0015574224
003日常（玛姬）,6000,1000,6000,4000,1,5,46,Kar98k,4801,1273,1284,37,0.0076407044,0.0012442996
003日常（玛姬）,6000,1000,6000,4000,1,5,48,WA2000,4801,1273,1284,55,0.0113578038,0.0015061412
003日常（玛姬）,6000,1000,6000,4000,1,5,50,李-恩菲尔德,4801,1273,1284,36,0.0074341989,0.0012278589
003日常（玛姬）,6000,1000,6000,4000,1,5,53,NTW-20,4801,1273,1284,48,0.0099122652,0.0014110142
003日常（玛姬）,6000,1000,6000,4000,1,5,65,HK416,4801,1273,1284,15,0.0030975829,0.0007991833
003日常（玛姬）,6000,1000,6000,4000,1,5,122,G11,4801,1273,1284,12,0.0024780663,0.0007156510
003日常（玛姬）,6000,1000,6000,4000,1,5,128,M99,4801,1273,1284,33,0.0068146823,0.0011769897
003日常（玛姬）,6000,1000,6000,4000,1,5,148,IWS 2000,4801,1273,1284,19,0.0039236050,0.0008980402
003日常（玛姬）,6000,1000,6000,4000,1,5,157,KSG,4801,1273,1284,41,0.0084667265,0.0013077425
003日常（玛姬）,6000,1000,6000,4000,1,5,160,塞伽12型,4801,1273,1284,29,0.0059886602,0.0011051063
003日常（玛姬）,6000,1000,6000,4000,1,5,163,AA-12,4801,1273,1284,23,0.0047496271,0.0009865042
003日常（玛姬）,6000,1000,6000,4000,1,5,164,FP-6,4801,1273,1284,30,0.0061951657,0.0011235530
003日常（玛姬）,6000,1000,6000,4000,1,5,188,S.A.T.8,4801,1273,1284,40,0.0082602210,0.0012922125
003日常（玛姬）,6000,1000,6000,4000,1,5,197,卡尔卡诺M1891,4801,1273,1284,45,0.0092927486,0.0013678565
003日常（玛姬）,6000,1000,6000,4000,1,5,198,卡尔卡诺M91/38,4801,1273,1284,24,0.0049561326,0.0010073243
003日常（玛姬）,6000,1000,6000,4000,1,5,257,M200,4801,1273,1284,47,0.0097057596,0.0013968004
003日常（玛姬）,6000,1000,6000,4000,1,5,261,QBU-88,4801,1273,1284,43,0.0088797375,0.0013381870
003日常（玛姬）,6000,1000,6000,4000,1,5,281,CAWS,4801,1273,1284,36,0.0074341989,0.0012278589
003日常（玛姬）,6000,1000,6000,4000,1,5,282,DP-12,4801,1273,1284,40,0.0082602210,0.0012922125
003日常（玛姬）,6000,1000,6000,4000,1,5,312,VSK-94,4801,1273,1284,32,0.0066081768,0.0011594799
003日常（玛姬）,6000,1000,6000,4000,1,5,323,LTLX7000,4801,1273,1284,50,0.0103252762,0.0014389513
003日常（玛姬）,6000,1000,6000,4000,1,5,324,M6 ASW,4801,1273,1284,51,0.0105317817,0.0014526838
003日常（玛姬）,6000,1000,6000,4000,1,5,329,SVCh,4801,1273,1284,33,0.0068146823,0.0011769897
003日常（玛姬）,6000,1000,6000,4000,1,5,337,德利尔,4801,1273,1284,62,0.0128033425,0.0015945817
003日常（玛姬）,6000,1000,6000,4000,1,5,338,SIG MCX,4801,1273,1284,15,0.0030975829,0.0007991833
003日常（玛姬）,6000,1000,6000,4000,1,5,348,HS.50,4801,1273,1284,53,0.0109447928,0.0014796991
003日常（玛姬）,6000,1000,6000,4000,1,5,350,FO-12,4801,1273,1284,40,0.0082602210,0.0012922125
003日常（玛姬）,6000,1000,6000,4000,1,5,351,M26-MASS,4801,1273,1284,42,0.0086732320,0.0013230649
003日常（玛姬）,6000,1000,6000,4000,1,5,356,A-545,4801,1273,1284,21,0.0043366160,0.0009433805
003日常（玛姬）,6000,1000,6000,4000,1,5,365,SCR,4801,1273,1284,21,0.0043366160,0.0009433805
003日常（玛姬）,6000,1000,6000,4000,1,5,366,SPAS-15,4801,1273,1284,40,0.0082602210,0.0012922125
003日常（玛姬）,6000,1000,6000,4000,1,5,367,MK3A1,4801,1273,1284,53,0.0109447928,0.0014796991
003日常（玛姬）,6000,1000,6000,4000,1,5,377,SCAR-H,4801,1273,1284,47,0.0097057596,0.0013968004
003日常（玛姬）,6000,1000,6000,4000,1,5,378,SCAR-L,4801,1273,1284,12,0.0024780663,0.0007156510
003日常（玛姬）,6000,2000,6000,4000,1,3,18,MAC-10,2077,643,688,50,0.0224986284,0.0030894933
003日常（玛姬）,6000,2000,6000,4000,1,3,22,PPS-43,2077,643,688,44,0.0197987930,0.0029116756
003日常（玛姬）,6000,2000,6000,4000,1,3,27,蝎式,2077,643,688,35,0.0157490399,0.0026147941
003日常（玛姬）,6000,2000,6000,4000,1,3,32,微型乌兹,2077,643,688,41,0.0184488753,0.0028171422
003日常（玛姬）,6000,2000,6000,4000,1,3,34,M1加兰德,2077,643,688,46,0.0206987381,0.0029725296
003日常（玛姬）,6000,2000,6000,4000,1,3,37,M14,2077,643,688,44,0.0197987930,0.0029116756
003日常（玛姬）,6000,2000,6000,4000,1,3,44,SV-98,2077,643,688,43,0.0193488204,0.0028806122
003日常（玛姬）,6000,2000,6000,4000,1,3,58,AK-47,2077,643,688,17,0.0076495337,0.0018470581
003日常（玛姬）,6000,2000,6000,4000,1,3,61,StG44,2077,643,688,14,0.0062996159,0.0016798880
003日常（玛姬）,6000,2000,6000,4000,1,3,70,FNC,2077,643,688,23,0.0103493691,0.0021388814
003日常（玛姬）,6000,2000,6000,4000,1,3,95,汉阳造88式,2077,643,688,14,0.0062996159,0.0016798880
003日常（玛姬）,6000,2000,6000,4000,1,3,105,OTs-12,2077,643,688,22,0.0098993965,0.0020934257
003日常（玛姬）,6000,2000,6000,4000,1,3,116,Z-62,2077,643,688,46,0.0206987381,0.0029725296
003日常（玛姬）,6000,2000,6000,4000,1,3,120,ARX-160,2077,643,688,28,0.0125992319,0.0023511340
003日常（玛姬）,6000,2000,6000,4000,1,3,145,OTs-44,2077,643,688,40,0.0179989027,0.0027847051
003日常（玛姬）,6000,2000,6000,4000,1,3,152,M1897,2077,643,688,23,0.0103493691,0.0021388814
003日常（玛姬）,6000,2000,6000,4000,1,3,154,M500,2077,643,688,29,0.0130492045,0.0023909528
003日常（玛姬）,6000,2000,6000,4000,1,3,158,KS-23,2077,643,688,30,0.0134991770,0.0024299973
003日常（玛姬）,6000,2000,6000,4000,1,3,159,RMB-93,2077,643,688,22,0.0098993965,0.0020934257
003日常（玛姬）,6000,2000,6000,4000,1,3,178,F1,2077,643,688,50,0.0224986284,0.0030894933
003日常（玛姬）,6000,2000,6000,4000,1,3,190,NS2000,2077,643,688,27,0.0121492593,0.0023105007
003日常（玛姬）,6000,2000,6000,4000,1,4,26,MP5,2077,902,928,52,0.0243346670,0.0033049226
003日常（玛姬）,6000,2000,6000,4000,1,4,36,春田,2077,902,928,30,0.0140392310,0.0025413298
003日常（玛姬）,6000,2000,6000,4000,1,4,39,莫辛-纳甘,2077,902,928,24,0.0112313848,0.0022805521
003日常（玛姬）,6000,2000,6000,4000,1,4,42,PTRD,2077,902,928,23,0.0107634104,0.0022337593
003日常（玛姬）,6000,2000,6000,4000,1,4,43,SVD,2077,902,928,10,0.0046797437,0.0014833505
003日常（玛姬）,6000,2000,6000,4000,1,4,60,AS Val,2077,902,928,26,0.0121673335,0.0023710686
003日常（玛姬）,6000,2000,6000,4000,1,4,66,56-1式,2077,902,928,28,0.0131032823,0.0024578675
003日常（玛姬）,6000,2000,6000,4000,1,4,69,FAMAS,2077,902,928,24,0.0112313848,0.0022805521
003日常（玛姬）,6000,2000,6000,4000,1,4,117,PSG-1,2077,902,928,22,0.0102954361,0.0021858563
003日常（玛姬）,6000,2000,6000,4000,1,4,118,9A-91,2077,902,928,29,0.0135712566,0.0024999946
003日常（玛姬）,6000,2000,6000,4000,1,4,146,G28,2077,902,928,19,0.0088915130,0.0020346932
003日常（玛姬）,6000,2000,6000,4000,1,4,153,M37,2077,902,928,32,0.0149751797,0.0026217742
003日常（玛姬）,6000,2000,6000,4000,1,4,155,M590,2077,902,928,25,0.0116993592,0.0023263017
003日常（玛姬）,6000,2000,6000,4000,1,4,156,超级肖蒂,2077,902,928,23,0.0107634104,0.0022337593
003日常（玛姬）,6000,2000,6000,4000,1,4,162,SPAS-12,2077,902,928,39,0.0182510003,0.0028831269
003日常（玛姬）,6000,2000,6000,4000,1,4,165,M1014,2077,902,928,35,0.0163791028,0.0027373614
003日常（玛姬）,6000,2000,6000,4000,1,4,180,PzB39,2077,902,928,15,0.0070196155,0.0018118127
003日常（玛姬）,6000,2000,6000,4000,1,4,184,T-5000,2077,902,928,27,0.0126353079,0.0024149073
003日常（玛姬）,6000,2000,6000,4000,1,4,189,USAS-12,2077,902,928,24,0.0112313848,0.0022805521
003日常（玛姬）,6000,2000,6000,4000,1,4,216,XM8,2077,902,928,21,0.0098274617,0.0021367684
003日常（玛姬）,6000,2000,6000,4000,1,4,235,SPR A3G,2077,902,928,16,0.0074875899,0.0018702155
003日常（玛姬）,6000,2000,6000,4000,1,4,237,SAR-21,2077,902,928,18,0.0084235386,0.0019815049
003日常（玛姬）,6000,2000,6000,4000,1,4,247,K31,2077,902,928,21,0.0098274617,0.0021367684
003日常（玛姬）,6000,2000,6000,4000,1,4,262,EM-2,2077,902,928,23,0.0107634104,0.0022337593
003日常（玛姬）,6000,2000,6000,4000,1,4,270,四式,2077,902,928,24,0.0112313848,0.0022805521
003日常（玛姬）,6000,2000,6000,4000,1,4,283,解放者,2077,902,928,42,0.0196549234,0.0029869521
003日常（玛姬）,6000,2000,6000,4000,1,4,288,CR-21,2077,902,928,24,0.0112313848,0.0022805521
003日常（玛姬）,6000,2000,6000,4000,1,4,305,塔布克,2077,902,928,36,0.0168470772,0.0027746494
003日常（玛姬）,6000,2000,6000,4000,1,4,325,V-PM5,2077,902,928,34,0.0159111285,0.0026994704
003日常（玛姬）,6000,2000,6000,4000,1,4,326,HK512,2077,902,928,29,0.0135712566,0.0024999946
003日常（玛姬）,6000,2000,6000,4000,1,4,330,FX-05,2077,902,928,17,0.0079555642,0.0019267256
003日常（玛姬）,6000,2000,6000,4000,1,4,349,AK74M,2077,902,928,14,0.0065516411,0.0017513277
003日常（玛姬）,6000,2000,6000,4000,1,4,352,新星,2077,902,928,32,0.0149751797,0.0026217742
003日常（玛姬）,6000,2000,6000,4000,1,4,353,MAG-7,2077,902,928,29,0.0135712566,0.0024999946
003日常（玛姬）,6000,2000,6000,4000,1,4,368,UTS-15,2077,902,928,41,0.0191869490,0.0029528299
003日常（玛姬）,6000,2000,6000,4000,1,5,16,汤姆森,2077,532,534,33,0.0158287937,0.0026892395
003日常（玛姬）,6000,2000,6000,4000,1,5,46,Kar98k,2077,532,534,14,0.0067152458,0.0017842326
003日常（玛姬）,6000,2000,6000,4000,1,5,48,WA2000,2077,532,534,19,0.0091135479,0.0020686341
003日常（玛姬）,6000,2000,6000,4000,1,5,50,李-恩菲尔德,2077,532,534,13,0.0062355854,0.0017209682
003日常（玛姬）,6000,2000,6000,4000,1,5,53,NTW-20,2077,532,534,23,0.0110321895,0.0022672104
003日常（玛姬）,6000,2000,6000,4000,1,5,65,HK416,2077,532,534,4,0.0019186417,0.0009627631
003日常（玛姬）,6000,2000,6000,4000,1,5,122,G11,2077,532,534,4,0.0019186417,0.0009627631
003日常（玛姬）,6000,2000,6000,4000,1,5,128,M99,2077,532,534,10,0.0047966041,0.0015136923
003日常（玛姬）,6000,2000,6000,4000,1,5,148,IWS 2000,2077,532,534,10,0.0047966041,0.0015136923
003日常（玛姬）,6000,2000,6000,4000,1,5,157,KSG,2077,532,534,21,0.0100728687,0.0021705944
003日常（玛姬）,6000,2000,6000,4000,1,5,160,塞伽12型,2077,532,534,11,0.0052762646,0.0015860708
003日常（玛姬）,6000,2000,6000,4000,1,5,163,AA-12,2077,532,534,20,0.0095932083,0.0021203295
003日常（玛姬）,6000,2000,6000,4000,1,5,164,FP-6,2077,532,534,8,0.0038372833,0.0013564474
003日常（玛姬）,6000,2000,6000,4000,1,5,188,S.A.T.8,2077,532,534,13,0.0062355854,0.0017209682
003日常（玛姬）,6000,2000,6000,4000,1,5,197,卡尔卡诺M1891,2077,532,534,16,0.0076745666,0.0019037837
003日常（玛姬）,6000,2000,6000,4000,1,5,198,卡尔卡诺M91/38,2077,532,534,10,0.0047966041,0.0015136923
003日常（玛姬）,6000,2000,6000,4000,1,5,257,M200,2077,532,534,14,0.0067152458,0.0017842326
003日常（玛姬）,6000,2000,6000,4000,1,5,261,QBU-88,2077,532,534,23,0.0110321895,0.0022672104
003日常（玛姬）,6000,2000,6000,4000,1,5,281,CAWS,2077,532,534,18,0.0086338875,0.0020153981
003日常（玛姬）,6000,2000,6000,4000,1,5,282,DP-12,2077,532,534,17,0.0081542271,0.0019604961
003日常（玛姬）,6000,2000,6000,4000,1,5,312,VSK-94,2077,532,534,15,0.0071949062,0.0018450943
003日常（玛姬）,6000,2000,6000,4000,1,5,323,LTLX7000,2077,532,534,20,0.0095932083,0.0021203295
003日常（玛姬）,6000,2000,6000,4000,1,5,324,M6 ASW,2077,532,534,24,0.0115118500,0.0023137250
003日常（玛姬）,6000,2000,6000,4000,1,5,329,SVCh,2077,532,534,21,0.0100728687,0.0021705944
003日常（玛姬）,6000,2000,6000,4000,1,5,337,德利尔,2077,532,534,23,0.0110321895,0.0022672104
003日常（玛姬）,6000,2000,6000,4000,1,5,338,SIG MCX,2077,532,534,10,0.0047966041,0.0015136923
003日常（玛姬）,6000,2000,6000,4000,1,5,348,HS.50,2077,532,534,19,0.0091135479,0.0020686341
003日常（玛姬）,6000,2000,6000,4000,1,5,350,FO-12,2077,532,534,13,0.0062355854,0.0017209682
003日常（玛姬）,6000,2000,6000,4000,1,5,351,M26-MASS,2077,532,534,16,0.0076745666,0.0019037837
003日常（玛姬）,6000,2000,6000,4000,1,5,356,A-545,2077,532,534,9,0.0043169437,0.0014373728
003日常（玛姬）,6000,2000,6000,4000,1,5,365,SCR,2077,532,534,10,0.0047966041,0.0015136923
003日常（玛姬）,6000,2000,6000,4000,1,5,366,SPAS-15,2077,532,534,13,0.0062355854,0.0017209682
003日常（玛姬）,6000,2000,6000,4000,1,5,367,MK3A1,2077,532,534,21,0.0100728687,0.0021705944
003日常（玛姬）,6000,2000,6000,4000,1,5,377,SCAR-H,2077,532,534,12,0.0057559250,0.0016550256
003日常（玛姬）,6000,2000,6000,4000,1,5,378,SCAR-L,2077,532,534,7,0.0033576229,0.0012700360
003日常（玛姬）,8000,1000,8000,4000,1,3,18,MAC-10,16283,4486,4668,247,0.0145777652,0.0009054102
003日常（玛姬）,8000,1000,8000,4000,1,3,22,PPS-43,16283,4486,4668,262,0.0154630546,0.0009309188
003日常（玛姬）,8000,1000,8000,4000,1,3,27,蝎式,16283,4486,4668,264,0.0155810932,0.0009342538
003日常（玛姬）,8000,1000,8000,4000,1,3,32,微型乌兹,16283,4486,4668,242,0.0142826688,0.0008967043
003日常（玛姬）,8000,1000,8000,4000,1,3,34,M1加兰德,16283,4486,4668,215,0.0126891479,0.0008477686
003日常（玛姬）,8000,1000,8000,4000,1,3,37,M14,16283,4486,4668,187,0.0110366077,0.0007931144
003日常（玛姬）,8000,1000,8000,4000,1,3,44,SV-98,16283,4486,4668,213,0.0125711093,0.0008440052
003日常（玛姬）,8000,1000,8000,4000,1,3,58,AK-47,16283,4486,4668,123,0.0072593730,0.0006477949
003日常（玛姬）,8000,1000,8000,4000,1,3,61,StG44,16283,4486,4668,138,0.0081446624,0.0006850289
003日常（玛姬）,8000,1000,8000,4000,1,3,70,FNC,16283,4486,4668,141,0.0083217202,0.0006922062
003日常（玛姬）,8000,1000,8000,4000,1,3,95,汉阳造88式,16283,4486,4668,138,0.0081446624,0.0006850289
003日常（玛姬）,8000,1000,8000,4000,1,3,105,OTs-12,16283,4486,4668,136,0.0080266238,0.0006801965
003日常（玛姬）,8000,1000,8000,4000,1,3,116,Z-62,16283,4486,4668,250,0.0147548231,0.0009105839
003日常（玛姬）,8000,1000,8000,4000,1,3,120,ARX-160,16283,4486,4668,130,0.0076725080,0.0006654616
003日常（玛姬）,8000,1000,8000,4000,1,3,145,OTs-44,16283,4486,4668,214,0.0126301286,0.0008458894
003日常（玛姬）,8000,1000,8000,4000,1,3,152,M1897,16283,4486,4668,287,0.0169385369,0.0009715616
003日常（玛姬）,8000,1000,8000,4000,1,3,154,M500,16283,4486,4668,296,0.0174697106,0.0009856668
003日常（玛姬）,8000,1000,8000,4000,1,3,158,KS-23,16283,4486,4668,299,0.0176467685,0.0009903102
003日常（玛姬）,8000,1000,8000,4000,1,3,159,RMB-93,16283,4486,4668,314,0.0185320578,0.0010131087
003日常（玛姬）,8000,1000,8000,4000,1,3,178,F1,16283,4486,4668,286,0.0168795177,0.0009699779
003日常（玛姬）,8000,1000,8000,4000,1,3,190,NS2000,16283,4486,4668,286,0.0168795177,0.0009699779
003日常（玛姬）,8000,1000,8000,4000,1,4,26,MP5,16283,7449,7591,353,0.0212735156,0.0011088487
003日常（玛姬）,8000,1000,8000,4000,1,4,36,春田,16283,7449,7591,143,0.0086178831,0.0007158882
003日常（玛姬）,8000,1000,8000,4000,1,4,39,莫辛-纳甘,16283,7449,7591,170,0.0102450358,0.0007791398
003日常（玛姬）,8000,1000,8000,4000,1,4,42,PTRD,16283,7449,7591,158,0.0095218568,0.0007517428
003日常（玛姬）,8000,1000,8000,4000,1,4,43,SVD,16283,7449,7591,63,0.0037966897,0.0004777060
003日常（玛姬）,8000,1000,8000,4000,1,4,60,AS Val,16283,7449,7591,105,0.0063278162,0.0006149980
003日常（玛姬）,8000,1000,8000,4000,1,4,66,56-1式,16283,7449,7591,119,0.0071715251,0.0006541047
003日常（玛姬）,8000,1000,8000,4000,1,4,69,FAMAS,16283,7449,7591,107,0.0064483461,0.0006207448
003日常（玛姬）,8000,1000,8000,4000,1,4,117,PSG-1,16283,7449,7591,117,0.0070509952,0.0006486712
003日常（玛姬）,8000,1000,8000,4000,1,4,118,9A-91,16283,7449,7591,93,0.0056046372,0.0005792517
003日常（玛姬）,8000,1000,8000,4000,1,4,146,G28,16283,7449,7591,96,0.0057854320,0.0005884029
003日常（玛姬）,8000,1000,8000,4000,1,4,153,M37,16283,7449,7591,405,0.0244072912,0.0011834541
003日常（玛姬）,8000,1000,8000,4000,1,4,155,M590,16283,7449,7591,434,0.0261549738,0.0012226251
003日常（玛姬）,8000,1000,8000,4000,1,4,156,超级肖蒂,16283,7449,7591,224,0.0134993413,0.0008911149
003日常（玛姬）,8000,1000,8000,4000,1,4,162,SPAS-12,16283,7449,7591,432,0.0260344440,0.0012199746
003日常（玛姬）,8000,1000,8000,4000,1,4,165,M1014,16283,7449,7591,410,0.0247086158,0.0011903239
003日常（玛姬）,8000,1000,8000,4000,1,4,180,PzB39,16283,7449,7591,107,0.0064483461,0.0006207448
003日常（玛姬）,8000,1000,8000,4000,1,4,184,T-5000,16283,7449,7591,156,0.0094013270,0.0007470700
003日常（玛姬）,8000,1000,8000,4000,1,4,189,USAS-12,16283,7449,7591,276,0.0166331170,0.0009856678
003日常（玛姬）,8000,1000,8000,4000,1,4,216,XM8,16283,7449,7591,114,0.0068702005,0.0006404291
003日常（玛姬）,8000,1000,8000,4000,1,4,235,SPR A3G,16283,7449,7591,151,0.0091000024,0.0007352466
003日常（玛姬）,8000,1000,8000,4000,1,4,237,SAR-21,16283,7449,7591,110,0.0066291408,0.0006292609
003日常（玛姬）,8000,1000,8000,4000,1,4,247,K31,16283,7449,7591,123,0.0074125847,0.0006648297
003日常（玛姬）,8000,1000,8000,4000,1,4,262,EM-2,16283,7449,7591,117,0.0070509952,0.0006486712
003日常（玛姬）,8000,1000,8000,4000,1,4,270,四式,16283,7449,7591,141,0.0084973532,0.0007109596
003日常（玛姬）,8000,1000,8000,4000,1,4,283,解放者,16283,7449,7591,433,0.0260947089,0.0012213008
003日常（玛姬）,8000,1000,8000,4000,1,4,288,CR-21,16283,7449,7591,100,0.0060264917,0.0006003764
003日常（玛姬）,8000,1000,8000,4000,1,4,305,塔布克,16283,7449,7591,164,0.0098834463,0.0007655751
003日常（玛姬）,8000,1000,8000,4000,1,4,325,V-PM5,16283,7449,7591,418,0.0251907351,0.0012012130
003日常（玛姬）,8000,1000,8000,4000,1,4,326,HK512,16283,7449,7591,305,0.0183807996,0.0010341080
003日常（玛姬）,8000,1000,8000,4000,1,4,330,FX-05,16283,7449,7591,125,0.0075331146,0.0006701235
003日常（玛姬）,8000,1000,8000,4000,1,4,349,AK74M,16283,7449,7591,124,0.0074728497,0.0006674822
003日常（玛姬）,8000,1000,8000,4000,1,4,352,新星,16283,7449,7591,386,0.0232622578,0.0011568825
003日常（玛姬）,8000,1000,8000,4000,1,4,353,MAG-7,16283,7449,7591,369,0.0222377542,0.0011324499
003日常（玛姬）,8000,1000,8000,4000,1,4,368,UTS-15,16283,7449,7591,443,0.0266973581,0.0012344624
003日常（玛姬）,8000,1000,8000,4000,1,5,16,汤姆森,16283,4348,4409,164,0.0099325066,0.0007632688
003日常（玛姬）,8000,1000,8000,4000,1,5,46,Kar98k,16283,4348,4409,99,0.0059958424,0.0005975345
003日常（玛姬）,8000,1000,8000,4000,1,5,48,WA2000,16283,4348,4409,93,0.0056324580,0.0005795461
003日常（玛姬）,8000,1000,8000,4000,1,5,50,李-恩菲尔德,16283,4348,4409,78,0.0047239970,0.0005316734
003日常（玛姬）,8000,1000,8000,4000,1,5,53,NTW-20,16283,4348,4409,116,0.0070254315,0.0006455335
003日常（玛姬）,8000,1000,8000,4000,1,5,65,HK416,16283,4348,4409,53,0.0032098954,0.0004395231
003日常（玛姬）,8000,1000,8000,4000,1,5,122,G11,16283,4348,4409,49,0.0029676392,0.0004228054
003日常（玛姬）,8000,1000,8000,4000,1,5,128,M99,16283,4348,4409,62,0.0037549720,0.0004748887
003日常（玛姬）,8000,1000,8000,4000,1,5,148,IWS 2000,16283,4348,4409,67,0.0040577923,0.0004933830
003日常（玛姬）,8000,1000,8000,4000,1,5,157,KSG,16283,4348,4409,217,0.0131424020,0.0008725002
003日常（玛姬）,8000,1000,8000,4000,1,5,160,塞伽12型,16283,4348,4409,144,0.0087212253,0.0007168931
003日常（玛姬）,8000,1000,8000,4000,1,5,163,AA-12,16283,4348,4409,169,0.0102353269,0.0007743615
003日常（玛姬）,8000,1000,8000,4000,1,5,164,FP-6,16283,4348,4409,144,0.0087212253,0.0007168931
003日常（玛姬）,8000,1000,8000,4000,1,5,188,S.A.T.8,16283,4348,4409,180,0.0109015316,0.0007981312
003日常（玛姬）,8000,1000,8000,4000,1,5,197,卡尔卡诺M1891,16283,4348,4409,78,0.0047239970,0.0005316734
003日常（玛姬）,8000,1000,8000,4000,1,5,198,卡尔卡诺M91/38,16283,4348,4409,71,0.0043000486,0.0005076641
003日常（玛姬）,8000,1000,8000,4000,1,5,257,M200,16283,4348,4409,106,0.0064197908,0.0006177979
003日常（玛姬）,8000,1000,8000,4000,1,5,261,QBU-88,16283,4348,4409,105,0.0063592268,0.0006149480
003日常（玛姬）,8000,1000,8000,4000,1,5,281,CAWS,16283,4348,4409,179,0.0108409676,0.0007960049
003日常（玛姬）,8000,1000,8000,4000,1,5,282,DP-12,16283,4348,4409,247,0.0149593239,0.0009275329
003日常（玛姬）,8000,1000,8000,4000,1,5,312,VSK-94,16283,4348,4409,96,0.0058141502,0.0005886154
003日常（玛姬）,8000,1000,8000,4000,1,5,323,LTLX7000,16283,4348,4409,221,0.0133846583,0.0008800860
003日常（玛姬）,8000,1000,8000,4000,1,5,324,M6 ASW,16283,4348,4409,238,0.0144142474,0.0009114586
003日常（玛姬）,8000,1000,8000,4000,1,5,329,SVCh,16283,4348,4409,88,0.0053296377,0.0005640772
003日常（玛姬）,8000,1000,8000,4000,1,5,337,德利尔,16283,4348,4409,97,0.0058747143,0.0005916048
003日常（玛姬）,8000,1000,8000,4000,1,5,338,SIG MCX,16283,4348,4409,60,0.0036338439,0.0004672735
003日常（玛姬）,8000,1000,8000,4000,1,5,348,HS.50,16283,4348,4409,103,0.0062380986,0.0006092043
003日常（玛姬）,8000,1000,8000,4000,1,5,350,FO-12,16283,4348,4409,229,0.0138691708,0.0008950201
003日常（玛姬）,8000,1000,8000,4000,1,5,351,M26-MASS,16283,4348,4409,184,0.0111437879,0.0008065701
003日常（玛姬）,8000,1000,8000,4000,1,5,356,A-545,16283,4348,4409,55,0.0033310236,0.0004476367
003日常（玛姬）,8000,1000,8000,4000,1,5,365,SCR,16283,4348,4409,51,0.0030887673,0.0004312491
003日常（玛姬）,8000,1000,8000,4000,1,5,366,SPAS-15,16283,4348,4409,226,0.0136874786,0.0008894563
003日常（玛姬）,8000,1000,8000,4000,1,5,367,MK3A1,16283,4348,4409,215,0.0130212739,0.0008686767
003日常（玛姬）,8000,1000,8000,4000,1,5,377,SCAR-H,16283,4348,4409,83,0.0050268174,0.0005481338
003日常（玛姬）,8000,1000,8000,4000,1,5,378,SCAR-L,16283,4348,4409,42,0.0025436907,0.0003917549
003日常（玛姬）,8000,1000,8000,4000,2,2,40,SVT-38,3942,1,1,1,0.0002536783,6.43E-8
003日常（玛姬）,8000,1000,8000,4000,2,3,18,MAC-10,3942,556,593,19,0.0045191534,0.0010246613
003日常（玛姬）,8000,1000,8000,4000,2,3,22,PPS-43,3942,556,593,46,0.0109411081,0.0015566000
003日常（玛姬）,8000,1000,8000,4000,2,3,27,蝎式,3942,556,593,45,0.0107032579,0.0015409864
003日常（玛姬）,8000,1000,8000,4000,2,3,32,微型乌兹,3942,556,593,43,0.0102275576,0.0015090843
003日常（玛姬）,8000,1000,8000,4000,2,3,34,M1加兰德,3942,556,593,14,0.0033299025,0.0008833663
003日常（玛姬）,8000,1000,8000,4000,2,3,37,M14,3942,556,593,16,0.0038056028,0.0009427346
003日常（玛姬）,8000,1000,8000,4000,2,3,44,SV-98,3942,556,593,25,0.0059462544,0.0011692411
003日常（玛姬）,8000,1000,8000,4000,2,3,58,AK-47,3942,556,593,19,0.0045191534,0.0010246613
003日常（玛姬）,8000,1000,8000,4000,2,3,61,StG44,3942,556,593,13,0.0030920523,0.0008519639
003日常（玛姬）,8000,1000,8000,4000,2,3,70,FNC,3942,556,593,14,0.0033299025,0.0008833663
003日常（玛姬）,8000,1000,8000,4000,2,3,77,M2HB,3942,556,593,1,0.0002378502,0.0002387112
003日常（玛姬）,8000,1000,8000,4000,2,3,95,汉阳造88式,3942,556,593,22,0.0052327039,0.0010997225
003日常（玛姬）,8000,1000,8000,4000,2,3,105,OTs-12,3942,556,593,18,0.0042813032,0.0009981958
003日常（玛姬）,8000,1000,8000,4000,2,3,116,Z-62,3942,556,593,36,0.0085626064,0.0013895103
