event,mp,ammo,mre,part,input_level,rank,gun_id,name,rank_total,rank_count,gun_total,gun_count,mean,stdev
003日常（玛姬）,130,130,130,130,0,5,16,汤姆森,32501,1410,1477,142,0.0041709044,0.0003330474
003日常（玛姬）,130,130,130,130,0,5,96,灰熊MkⅤ,32501,1410,1477,252,0.0074018867,0.0004250228
003日常（玛姬）,130,130,130,130,0,5,97,M950A,32501,1410,1477,127,0.0037303159,0.0003167285
003日常（玛姬）,130,130,130,130,0,5,114,维尔德MkⅡ,32501,1410,1477,224,0.0065794549,0.0004052634
003日常（玛姬）,130,130,130,130,0,5,126,NZ75,32501,1410,1477,128,0.0037596885,0.0003178554
003日常（玛姬）,130,130,130,130,0,5,183,竞争者,32501,1410,1477,93,0.0027316487,0.0002744237
003日常（玛姬）,130,130,130,130,0,5,233,Px4 风暴,32501,1410,1477,146,0.0042883947,0.0003371999
003日常（玛姬）,130,130,130,130,0,5,260,PA-15,32501,1410,1477,61,0.0017917265,0.0002248034
003日常（玛姬）,130,130,130,130,0,5,285,C-93,32501,1410,1477,78,0.0022910602,0.0002526769
003日常（玛姬）,130,130,130,130,0,5,303,HP-35,32501,1410,1477,119,0.0034953354,0.0003074965
003日常（玛姬）,130,130,130,130,0,5,375,柯尔特沃克,32501,1410,1477,107,0.0031428646,0.0002928645
003日常（玛姬）,170,160,160,30,0,2,2,M1911,5539,3359,3363,283,0.0510314851,0.0029151320
003日常（玛姬）,170,160,160,30,0,2,5,纳甘左轮,5539,3359,3363,289,0.0521134247,0.0029430140
003日常（玛姬）,170,160,160,30,0,2,9,P38,5539,3359,3363,298,0.0537363341,0.0029841289
003日常（玛姬）,170,160,160,30,0,2,10,PPK,5539,3359,3363,290,0.0522937479,0.0029476238
003日常（玛姬）,170,160,160,30,0,2,17,M3,5539,3359,3363,123,0.0221797621,0.0019709162
003日常（玛姬）,170,160,160,30,0,2,21,PPSh-41,5539,3359,3363,67,0.0120816590,0.0014670963
003日常（玛姬）,170,160,160,30,0,2,24,PP-2000,5539,3359,3363,122,0.0219994388,0.0019631896
003日常（玛姬）,170,160,160,30,0,2,25,MP40,5539,3359,3363,108,0.0194749130,0.0018510847
003日常（玛姬）,170,160,160,30,0,2,31,伯莱塔38型,5539,3359,3363,111,0.0200158828,0.0018757567
003日常（玛姬）,170,160,160,30,0,2,33,m45,5539,3359,3363,117,0.0210978224,0.0019240157
003日常（玛姬）,170,160,160,30,0,2,90,FNP-9,5539,3359,3363,298,0.0537363341,0.0029841289
003日常（玛姬）,170,160,160,30,0,2,91,MP-446,5539,3359,3363,290,0.0522937479,0.0029476238
003日常（玛姬）,170,160,160,30,0,2,92,幽灵M4,5539,3359,3363,122,0.0219994388,0.0019631896
003日常（玛姬）,170,160,160,30,0,2,93,IDW,5539,3359,3363,119,0.0214584690,0.0019397952
003日常（玛姬）,170,160,160,30,0,2,94,64式,5539,3359,3363,126,0.0227207319,0.0019938871
003日常（玛姬）,170,160,160,30,0,2,139,布伦·坦,5539,3359,3363,299,0.0539166574,0.0029886460
003日常（玛姬）,170,160,160,30,0,2,141,USP-C,5539,3359,3363,301,0.0542773039,0.0029976502
003日常（玛姬）,170,160,160,30,0,3,3,M9,5539,1169,1215,153,0.0265765314,0.0020185931
003日常（玛姬）,170,160,160,30,0,3,6,托卡列夫,5539,1169,1215,71,0.0123329002,0.0014269187
003日常（玛姬）,170,160,160,30,0,3,8,马卡洛夫,5539,1169,1215,80,0.0138962256,0.0015087202
003日常（玛姬）,170,160,160,30,0,3,11,P08,5539,1169,1215,166,0.0288346681,0.0020897618
003日常（玛姬）,170,160,160,30,0,3,12,C96,5539,1169,1215,154,0.0267502342,0.0020242304
003日常（玛姬）,170,160,160,30,0,3,13,92式,5539,1169,1215,80,0.0138962256,0.0015087202
003日常（玛姬）,170,160,160,30,0,3,14,阿斯特拉左轮,5539,1169,1215,149,0.0258817201,0.0019957597
003日常（玛姬）,170,160,160,30,0,3,18,MAC-10,5539,1169,1215,76,0.0132014143,0.0014730943
003日常（玛姬）,170,160,160,30,0,3,22,PPS-43,5539,1169,1215,49,0.0085114382,0.0011966948
003日常（玛姬）,170,160,160,30,0,3,27,蝎式,5539,1169,1215,105,0.0182387961,0.0017094122
003日常（玛姬）,170,160,160,30,0,3,32,微型乌兹,5539,1169,1215,85,0.0147647397,0.0015517415
003日常（玛姬）,170,160,160,30,0,3,123,P99,5539,1169,1215,47,0.0081640325,0.0011730177
003日常（玛姬）,170,160,160,30,0,4,1,柯尔特左轮,5539,751,780,129,0.0224235144,0.0018110973
003日常（玛姬）,170,160,160,30,0,4,7,斯捷奇金,5539,751,780,53,0.0092127617,0.0012264525
003日常（玛姬）,170,160,160,30,0,4,26,MP5,5539,751,780,80,0.0139060554,0.0014786893
003日常（玛姬）,170,160,160,30,0,4,99,Mk23,5539,751,780,73,0.0126892756,0.0014195287
003日常（玛姬）,170,160,160,30,0,4,100,P7,5539,751,780,87,0.0151228353,0.0015343314
003日常（玛姬）,170,160,160,30,0,4,168,喷火,5539,751,780,54,0.0093865874,0.0012371209
003日常（玛姬）,170,160,160,30,0,4,212,K5,5539,751,780,38,0.0066053763,0.0010491063
003日常（玛姬）,170,160,160,30,0,4,248,杰里科,5539,751,780,40,0.0069530277,0.0010749153
003日常（玛姬）,170,160,160,30,0,4,269,P30,5539,751,780,55,0.0095604131,0.0012476669
003日常（玛姬）,170,160,160,30,0,4,310,Rex-0-1,5539,751,780,21,0.0036503396,0.0007887412
003日常（玛姬）,170,160,160,30,0,4,346,CZ 100,5539,751,780,73,0.0126892756,0.0014195287
003日常（玛姬）,170,160,160,30,0,4,354,ZiP .22,5539,751,780,77,0.0133845784,0.0014537900
003日常（玛姬）,170,160,160,30,0,5,16,汤姆森,5539,260,270,29,0.0050416909,0.0008855253
003日常（玛姬）,170,160,160,30,0,5,96,灰熊MkⅤ,5539,260,270,54,0.0093879762,0.0011441692
003日常（玛姬）,170,160,160,30,0,5,97,M950A,5539,260,270,27,0.0046939881,0.0008579720
003日常（玛姬）,170,160,160,30,0,5,114,维尔德MkⅡ,5539,260,270,30,0.0052155423,0.0008987986
003日常（玛姬）,170,160,160,30,0,5,126,NZ75,5539,260,270,21,0.0036508796,0.0007659171
003日常（玛姬）,170,160,160,30,0,5,183,竞争者,5539,260,270,14,0.0024339197,0.0006340724
003日常（玛姬）,170,160,160,30,0,5,233,Px4 风暴,5539,260,270,20,0.0034770282,0.0007489535
003日常（玛姬）,170,160,160,30,0,5,260,PA-15,5539,260,270,17,0.0029554740,0.0006946196
003日常（玛姬）,170,160,160,30,0,5,285,C-93,5539,260,270,15,0.0026077712,0.0006550479
003日常（玛姬）,170,160,160,30,0,5,303,HP-35,5539,260,270,28,0.0048678395,0.0008719217
003日常（玛姬）,170,160,160,30,0,5,375,柯尔特沃克,5539,260,270,15,0.0026077712,0.0006550479
003日常（玛姬）,400,91,400,30,0,2,17,M3,5296,3078,3084,82,0.0154532604,0.0016909071
003日常（玛姬）,400,91,400,30,0,2,21,PPSh-41,5296,3078,3084,47,0.0088573566,0.0012875606
003日常（玛姬）,400,91,400,30,0,2,24,PP-2000,5296,3078,3084,91,0.0171493499,0.0017786251
003日常（玛姬）,400,91,400,30,0,2,25,MP40,5296,3078,3084,94,0.0177147131,0.0018068032
003日常（玛姬）,400,91,400,30,0,2,31,伯莱塔38型,5296,3078,3084,82,0.0154532604,0.0016909071
003日常（玛姬）,400,91,400,30,0,2,33,m45,5296,3078,3084,81,0.0152648060,0.0016808437
003日常（玛姬）,400,91,400,30,0,2,40,SVT-38,5296,3078,3084,355,0.0669013101,0.0033551919
003日常（玛姬）,400,91,400,30,0,2,41,西蒙诺夫,5296,3078,3084,338,0.0636975854,0.0032840048
003日常（玛姬）,400,91,400,30,0,2,47,G43,5296,3078,3084,370,0.0697281261,0.0034159600
003日常（玛姬）,400,91,400,30,0,2,51,FN-49,5296,3078,3084,365,0.0687858541,0.0033959099
003日常（玛姬）,400,91,400,30,0,2,52,BM59,5296,3078,3084,370,0.0697281261,0.0034159600
003日常（玛姬）,400,91,400,30,0,2,63,G3,5296,3078,3084,94,0.0177147131,0.0018068032
003日常（玛姬）,400,91,400,30,0,2,68,L85A1,5296,3078,3084,94,0.0177147131,0.0018068032
003日常（玛姬）,400,91,400,30,0,2,71,加利尔,5296,3078,3084,93,0.0175262587,0.0017974660
003日常（玛姬）,400,91,400,30,0,2,74,SIG-510,5296,3078,3084,104,0.0195992571,0.0018973146
003日常（玛姬）,400,91,400,30,0,2,92,幽灵M4,5296,3078,3084,75,0.0141340796,0.0016190004
003日常（玛姬）,400,91,400,30,0,2,93,IDW,5296,3078,3084,97,0.0182800763,0.0018344918
003日常（玛姬）,400,91,400,30,0,2,94,64式,5296,3078,3084,90,0.0169608955,0.0017691196
003日常（玛姬）,400,91,400,30,0,2,107,F2000,5296,3078,3084,102,0.0192223483,0.0018796103
003日常（玛姬）,400,91,400,30,0,2,133,63式,5296,3078,3084,60,0.0113072637,0.0014516669
003日常（玛姬）,400,91,400,30,0,3,18,MAC-10,5296,1079,1089,49,0.0091673047,0.0012857219
003日常（玛姬）,400,91,400,30,0,3,22,PPS-43,5296,1079,1089,27,0.0050513720,0.0009643920
003日常（玛姬）,400,91,400,30,0,3,27,蝎式,5296,1079,1089,59,0.0110381833,0.0014040662
003日常（玛姬）,400,91,400,30,0,3,32,微型乌兹,5296,1079,1089,63,0.0117865347,0.0014480755
003日常（玛姬）,400,91,400,30,0,3,34,M1加兰德,5296,1079,1089,195,0.0364821311,0.0023789799
003日常（玛姬）,400,91,400,30,0,3,37,M14,5296,1079,1089,215,0.0402238882,0.0024700547
003日常（玛姬）,400,91,400,30,0,3,44,SV-98,5296,1079,1089,213,0.0398497124,0.0024613351
003日常（玛姬）,400,91,400,30,0,3,58,AK-47,5296,1079,1089,63,0.0117865347,0.0014480755
003日常（玛姬）,400,91,400,30,0,3,61,StG44,5296,1079,1089,74,0.0138445010,0.0015610186
003日常（玛姬）,400,91,400,30,0,3,70,FNC,5296,1079,1089,70,0.0130961496,0.0015212162
003日常（玛姬）,400,91,400,30,0,3,95,汉阳造88式,5296,1079,1089,33,0.0061738991,0.0010631745
003日常（玛姬）,400,91,400,30,0,3,105,OTs-12,5296,1079,1089,28,0.0052384599,0.0009816286
003日常（玛姬）,400,91,400,30,0,4,26,MP5,5296,813,834,44,0.0080989589,0.0011932429
003日常（玛姬）,400,91,400,30,0,4,36,春田,5296,813,834,57,0.0104918331,0.0013469578
003日常（玛姬）,400,91,400,30,0,4,39,莫辛-纳甘,5296,813,834,99,0.0182226575,0.0017267346
003日常（玛姬）,400,91,400,30,0,4,42,PTRD,5296,813,834,75,0.0138050436,0.0015271509
003日常（玛姬）,400,91,400,30,0,4,43,SVD,5296,813,834,23,0.0042335467,0.0008740506
003日常（玛姬）,400,91,400,30,0,4,60,AS Val,5296,813,834,23,0.0042335467,0.0008740506
003日常（玛姬）,400,91,400,30,0,4,66,56-1式,5296,813,834,25,0.0046016812,0.0009101417
003日常（玛姬）,400,91,400,30,0,4,69,FAMAS,5296,813,834,19,0.0034972777,0.0007963663
003日常（玛姬）,400,91,400,30,0,4,118,9A-91,5296,813,834,25,0.0046016812,0.0009101417
003日常（玛姬）,400,91,400,30,0,4,184,T-5000,5296,813,834,70,0.0128847073,0.0014801962
003日常（玛姬）,400,91,400,30,0,4,216,XM8,5296,813,834,19,0.0034972777,0.0007963663
003日常（玛姬）,400,91,400,30,0,4,235,SPR A3G,5296,813,834,87,0.0160138506,0.0016318007
003日常（玛姬）,400,91,400,30,0,4,237,SAR-21,5296,813,834,24,0.0044176139,0.0008923015
003日常（玛姬）,400,91,400,30,0,4,247,K31,5296,813,834,53,0.0097555641,0.0013021596
003日常（玛姬）,400,91,400,30,0,4,262,EM-2,5296,813,834,11,0.0020247397,0.0006088968
003日常（玛姬）,400,91,400,30,0,4,270,四式,5296,813,834,60,0.0110440349,0.0013792919
003日常（玛姬）,400,91,400,30,0,4,288,CR-21,5296,813,834,16,0.0029450760,0.0007321334
003日常（玛姬）,400,91,400,30,0,4,305,塔布克,5296,813,834,59,0.0108599676,0.0013686285
003日常（玛姬）,400,91,400,30,0,4,330,FX-05,5296,813,834,17,0.0031291432,0.0007542065
003日常（玛姬）,400,91,400,30,0,4,349,AK74M,5296,813,834,28,0.0051538829,0.0009614242
003日常（玛姬）,400,91,400,30,0,5,16,汤姆森,5296,326,337,14,0.0025572180,0.0006703308
003日常（玛姬）,400,91,400,30,0,5,46,Kar98k,5296,326,337,20,0.0036531686,0.0007937469
003日常（玛姬）,400,91,400,30,0,5,48,WA2000,5296,326,337,27,0.0049317776,0.0009120454
003日常（玛姬）,400,91,400,30,0,5,50,李-恩菲尔德,5296,326,337,10,0.0018265843,0.0005700184
003日常（玛姬）,400,91,400,30,0,5,53,NTW-20,5296,326,337,20,0.0036531686,0.0007937469
003日常（玛姬）,400,91,400,30,0,5,65,HK416,5296,326,337,10,0.0018265843,0.0005700184
003日常（玛姬）,400,91,400,30,0,5,122,G11,5296,326,337,2,0.0003653169,0.0002580092
003日常（玛姬）,400,91,400,30,0,5,128,M99,5296,326,337,12,0.0021919012,0.0006225177
003日常（玛姬）,400,91,400,30,0,5,148,IWS 2000,5296,326,337,7,0.0012786090,0.0004790871
003日常（玛姬）,400,91,400,30,0,5,197,卡尔卡诺M1891,5296,326,337,20,0.0036531686,0.0007937469
003日常（玛姬）,400,91,400,30,0,5,198,卡尔卡诺M91/38,5296,326,337,8,0.0014612674,0.0005113916
003日常（玛姬）,400,91,400,30,0,5,257,M200,5296,326,337,25,0.0045664608,0.0008804330
003日常（玛姬）,400,91,400,30,0,5,261,QBU-88,5296,326,337,26,0.0047491192,0.0008964339
003日常（玛姬）,400,91,400,30,0,5,312,VSK-94,5296,326,337,16,0.0029225349,0.0007143990
003日常（玛姬）,400,91,400,30,0,5,329,SVCh,5296,326,337,18,0.0032878518,0.0007553782
003日常（玛姬）,400,91,400,30,0,5,337,德利尔,5296,326,337,23,0.0042011439,0.0008471749
003日常（玛姬）,400,91,400,30,0,5,338,SIG MCX,5296,326,337,7,0.0012786090,0.0004790871
003日常（玛姬）,400,91,400,30,0,5,348,HS.50,5296,326,337,35,0.0063930451,0.0010249687
003日常（玛姬）,400,91,400,30,0,5,356,A-545,5296,326,337,8,0.0014612674,0.0005113916
003日常（玛姬）,400,91,400,30,0,5,365,SCR,5296,326,337,12,0.0021919012,0.0006225177
003日常（玛姬）,400,91,400,30,0,5,377,SCAR-H,5296,326,337,15,0.0027398765,0.0006927869
003日常（玛姬）,400,91,400,30,0,5,378,SCAR-L,5296,326,337,2,0.0003653169,0.0002580092
003日常（玛姬）,400,100,400,200,0,2,17,M3,110175,61431,61793,1641,0.0148072301,0.0003610028
003日常（玛姬）,400,100,400,200,0,2,21,PPSh-41,110175,61431,61793,827,0.0074622665,0.0002580031
003日常（玛姬）,400,100,400,200,0,2,24,PP-2000,110175,61431,61793,1614,0.0145636011,0.0003581009
003日常（玛姬）,400,100,400,200,0,2,25,MP40,110175,61431,61793,1605,0.0144823915,0.0003571278
003日常（玛姬）,400,100,400,200,0,2,31,伯莱塔38型,110175,61431,61793,1609,0.0145184846,0.0003575606
003日常（玛姬）,400,100,400,200,0,2,33,m45,110175,61431,61793,1652,0.0149064864,0.0003621776
003日常（玛姬）,400,100,400,200,0,2,40,SVT-38,110175,61431,61793,7475,0.0674491440,0.0007322034
003日常（玛姬）,400,100,400,200,0,2,41,西蒙诺夫,110175,61431,61793,7475,0.0674491440,0.0007322034
003日常（玛姬）,400,100,400,200,0,2,47,G43,110175,61431,61793,7594,0.0685229163,0.0007372006
003日常（玛姬）,400,100,400,200,0,2,51,FN-49,110175,61431,61793,7413,0.0668896996,0.0007295761
003日常（玛姬）,400,100,400,200,0,2,52,BM59,110175,61431,61793,7450,0.0672235616,0.0007311459
003日常（玛姬）,400,100,400,200,0,2,63,G3,110175,61431,61793,1864,0.0168194253,0.0003840374
003日常（玛姬）,400,100,400,200,0,2,68,L85A1,110175,61431,61793,1900,0.0171442640,0.0003876118
003日常（玛姬）,400,100,400,200,0,2,71,加利尔,110175,61431,61793,1931,0.0174239862,0.0003906601
003日常（玛姬）,400,100,400,200,0,2,74,SIG-510,110175,61431,61793,1859,0.0167743089,0.0003835380
003日常（玛姬）,400,100,400,200,0,2,92,幽灵M4,110175,61431,61793,1679,0.0151501154,0.0003650435
003日常（玛姬）,400,100,400,200,0,2,93,IDW,110175,61431,61793,1610,0.0145275079,0.0003576688
003日常（玛姬）,400,100,400,200,0,2,94,64式,110175,61431,61793,1659,0.0149696495,0.0003629231
003日常（玛姬）,400,100,400,200,0,2,107,F2000,110175,61431,61793,1886,0.0170179379,0.0003862263
003日常（玛姬）,400,100,400,200,0,2,133,63式,110175,61431,61793,1050,0.0094744617,0.0002901829
003日常（玛姬）,400,100,400,200,0,3,18,MAC-10,110175,23471,24005,1172,0.0104009842,0.0002966366
003日常（玛姬）,400,100,400,200,0,3,22,PPS-43,110175,23471,24005,651,0.0057773385,0.0002235862
003日常（玛姬）,400,100,400,200,0,3,27,蝎式,110175,23471,24005,1249,0.0110843253,0.0003057099
003日常（玛姬）,400,100,400,200,0,3,32,微型乌兹,110175,23471,24005,1257,0.0111553218,0.0003066335
003日常（玛姬）,400,100,400,200,0,3,34,M1加兰德,110175,23471,24005,4846,0.0430061172,0.0005525896
003日常（玛姬）,400,100,400,200,0,3,37,M14,110175,23471,24005,4781,0.0424292708,0.0005498002
003日常（玛姬）,400,100,400,200,0,3,44,SV-98,110175,23471,24005,4797,0.0425712637,0.0005504905
003日常（玛姬）,400,100,400,200,0,3,58,AK-47,110175,23471,24005,1231,0.0109245832,0.0003036189
003日常（玛姬）,400,100,400,200,0,3,61,StG44,110175,23471,24005,1200,0.0106494719,0.0002999752
003日常（玛姬）,400,100,400,200,0,3,70,FNC,110175,23471,24005,1219,0.0108180885,0.0003022149
003日常（玛姬）,400,100,400,200,0,3,95,汉阳造88式,110175,23471,24005,971,0.0086171976,0.0002711887
003日常（玛姬）,400,100,400,200,0,3,105,OTs-12,110175,23471,24005,631,0.0055998473,0.0002202191
003日常（玛姬）,400,100,400,200,0,4,26,MP5,110175,17788,18162,891,0.0079206002,0.0002590245
003日常（玛姬）,400,100,400,200,0,4,36,春田,110175,17788,18162,1955,0.0173790948,0.0003716915
003日常（玛姬）,400,100,400,200,0,4,39,莫辛-纳甘,110175,17788,18162,1870,0.0166234820,0.0003644724
003日常（玛姬）,400,100,400,200,0,4,42,PTRD,110175,17788,18162,1447,0.0128631970,0.0003247418
003日常（玛姬）,400,100,400,200,0,4,43,SVD,110175,17788,18162,516,0.0045870143,0.0001992445
003日常（玛姬）,400,100,400,200,0,4,60,AS Val,110175,17788,18162,444,0.0039469658,0.0001851980
003日常（玛姬）,400,100,400,200,0,4,66,56-1式,110175,17788,18162,437,0.0038847388,0.0001837685
003日常（玛姬）,400,100,400,200,0,4,69,FAMAS,110175,17788,18162,413,0.0036713893,0.0001787718
003日常（玛姬）,400,100,400,200,0,4,118,9A-91,110175,17788,18162,458,0.0040714196,0.0001880208
003日常（玛姬）,400,100,400,200,0,4,184,T-5000,110175,17788,18162,1425,0.0126676266,0.0003224754
003日常（玛姬）,400,100,400,200,0,4,216,XM8,110175,17788,18162,394,0.0035024876,0.0001747045
003日常（玛姬）,400,100,400,200,0,4,235,SPR A3G,110175,17788,18162,1886,0.0167657150,0.0003658488
003日常（玛姬）,400,100,400,200,0,4,237,SAR-21,110175,17788,18162,416,0.0036980580,0.0001794047
003日常（玛姬）,400,100,400,200,0,4,247,K31,110175,17788,18162,1028,0.0091384703,0.0002771220
003日常（玛姬）,400,100,400,200,0,4,262,EM-2,110175,17788,18162,403,0.0035824937,0.0001766439
003日常（玛姬）,400,100,400,200,0,4,270,四式,110175,17788,18162,1453,0.0129165344,0.0003253560
003日常（玛姬）,400,100,400,200,0,4,288,CR-21,110175,17788,18162,385,0.0034224816,0.0001727413
003日常（玛姬）,400,100,400,200,0,4,305,塔布克,110175,17788,18162,1550,0.0137788220,0.0003350649
003日常（玛姬）,400,100,400,200,0,4,330,FX-05,110175,17788,18162,400,0.0035558250,0.0001760000
003日常（玛姬）,400,100,400,200,0,4,349,AK74M,110175,17788,18162,391,0.0034758190,0.0001740528
003日常（玛姬）,400,100,400,200,0,5,16,汤姆森,110175,7485,7716,325,0.0028615404,0.0001554588
003日常（玛姬）,400,100,400,200,0,5,46,Kar98k,110175,7485,7716,402,0.0035395054,0.0001719943
003日常（玛姬）,400,100,400,200,0,5,48,WA2000,110175,7485,7716,619,0.0054501339,0.0002102381
003日常（玛姬）,400,100,400,200,0,5,50,李-恩菲尔德,110175,7485,7716,403,0.0035483101,0.0001721964
003日常（玛姬）,400,100,400,200,0,5,53,NTW-20,110175,7485,7716,644,0.0056702524,0.0002140638
003日常（玛姬）,400,100,400,200,0,5,65,HK416,110175,7485,7716,150,0.0013207110,0.0001068555
003日常（玛姬）,400,100,400,200,0,5,122,G11,110175,7485,7716,68,0.0005987223,0.0000723344
003日常（玛姬）,400,100,400,200,0,5,128,M99,110175,7485,7716,260,0.0022892324,0.0001396562
003日常（玛姬）,400,100,400,200,0,5,148,IWS 2000,110175,7485,7716,247,0.0021747707,0.0001362385
003日常（玛姬）,400,100,400,200,0,5,197,卡尔卡诺M1891,110175,7485,7716,393,0.0034602627,0.0001701626
003日常（玛姬）,400,100,400,200,0,5,198,卡尔卡诺M91/38,110175,7485,7716,256,0.0022540134,0.0001386149
003日常（玛姬）,400,100,400,200,0,5,257,M200,110175,7485,7716,640,0.0056350335,0.0002134583
003日常（玛姬）,400,100,400,200,0,5,261,QBU-88,110175,7485,7716,612,0.0053885008,0.0002091490
003日常（玛姬）,400,100,400,200,0,5,312,VSK-94,110175,7485,7716,423,0.0037244049,0.0001761763
003日常（玛姬）,400,100,400,200,0,5,329,SVCh,110175,7485,7716,392,0.0034514580,0.0001699576
003日常（玛姬）,400,100,400,200,0,5,337,德利尔,110175,7485,7716,390,0.0034338485,0.0001695466
003日常（玛姬）,400,100,400,200,0,5,338,SIG MCX,110175,7485,7716,225,0.0019810665,0.0001302210
003日常（玛姬）,400,100,400,200,0,5,348,HS.50,110175,7485,7716,604,0.0053180628,0.0002078943
003日常（玛姬）,400,100,400,200,0,5,356,A-545,110175,7485,7716,134,0.0011798351,0.0001011025
003日常（玛姬）,400,100,400,200,0,5,365,SCR,110175,7485,7716,148,0.0013031015,0.0001061548
003日常（玛姬）,400,100,400,200,0,5,377,SCAR-H,110175,7485,7716,309,0.0027206646,0.0001517477
003日常（玛姬）,400,100,400,200,0,5,378,SCAR-L,110175,7485,7716,72,0.0006339413,0.0000744120
003日常（玛姬）,400,400,100,200,0,2,17,M3,93098,47484,47864,4320,0.0460343168,0.0006688349
003日常（玛姬）,400,400,100,200,0,2,21,PPSh-41,93098,47484,47864,2295,0.0244557308,0.0004986860
003日常（玛姬）,400,400,100,200,0,2,24,PP-2000,93098,47484,47864,4256,0.0453523269,0.0006643491
003日常（玛姬）,400,400,100,200,0,2,25,MP40,93098,47484,47864,4336,0.0462048143,0.0006699493
003日常（玛姬）,400,400,100,200,0,2,31,伯莱塔38型,93098,47484,47864,4465,0.0475794501,0.0006788352
003日常（玛姬）,400,400,100,200,0,2,33,m45,93098,47484,47864,4346,0.0463113752,0.0006706445
003日常（玛姬）,400,400,100,200,0,2,63,G3,93098,47484,47864,1860,0.0198203308,0.0004510793
003日常（玛姬）,400,400,100,200,0,2,68,L85A1,93098,47484,47864,1972,0.0210138131,0.0004638967
003日常（玛姬）,400,400,100,200,0,2,71,加利尔,93098,47484,47864,1910,0.0203531354,0.0004568539
003日常（玛姬）,400,400,100,200,0,2,74,SIG-510,93098,47484,47864,1935,0.0206195377,0.0004597091
003日常（玛姬）,400,400,100,200,0,2,92,幽灵M4,93098,47484,47864,4312,0.0459490681,0.0006682766
003日常（玛姬）,400,400,100,200,0,2,93,IDW,93098,47484,47864,4454,0.0474622331,0.0006780843
003日常（玛姬）,400,400,100,200,0,2,94,64式,93098,47484,47864,4427,0.0471745186,0.0006762358
003日常（玛姬）,400,400,100,200,0,2,107,F2000,93098,47484,47864,1917,0.0204277281,0.0004576554
003日常（玛姬）,400,400,100,200,0,2,133,63式,93098,47484,47864,1059,0.0112848013,0.0003433115
003日常（玛姬）,400,400,100,200,0,3,18,MAC-10,93098,19128,19547,3314,0.0348338601,0.0005521307
003日常（玛姬）,400,400,100,200,0,3,22,PPS-43,93098,19128,19547,1780,0.0187097981,0.0004233097
003日常（玛姬）,400,400,100,200,0,3,27,蝎式,93098,19128,19547,3352,0.0352332827,0.0005546377
003日常（玛姬）,400,400,100,200,0,3,29,司登MkⅡ,93098,19128,19547,3355,0.0352648161,0.0005548345
003日常（玛姬）,400,400,100,200,0,3,32,微型乌兹,93098,19128,19547,3318,0.0348759046,0.0005523958
003日常（玛姬）,400,400,100,200,0,3,58,AK-47,93098,19128,19547,1272,0.0133701479,0.0003629157
003日常（玛姬）,400,400,100,200,0,3,61,StG44,93098,19128,19547,1208,0.0126974360,0.0003542859
003日常（玛姬）,400,400,100,200,0,3,70,FNC,93098,19128,19547,1267,0.0133175922,0.0003622512
003日常（玛姬）,400,400,100,200,0,3,105,OTs-12,93098,19128,19547,681,0.0071580744,0.0002697979
003日常（玛姬）,400,400,100,200,0,4,23,PP-90,93098,21305,21807,977,0.0102527372,0.0003209759
003日常（玛姬）,400,400,100,200,0,4,26,MP5,93098,21305,21807,1831,0.0192147000,0.0004303190
003日常（玛姬）,400,400,100,200,0,4,60,AS Val,93098,21305,21807,429,0.0045019696,0.0002154695
003日常（玛姬）,400,400,100,200,0,4,66,56-1式,93098,21305,21807,429,0.0045019696,0.0002154695
003日常（玛姬）,400,400,100,200,0,4,69,FAMAS,93098,21305,21807,449,0.0047118516,0.0002203318
003日常（玛姬）,400,400,100,200,0,4,101,UMP9,93098,21305,21807,1455,0.0152689178,0.0003871880
003日常（玛姬）,400,400,100,200,0,4,103,UMP45,93098,21305,21807,1381,0.0144923543,0.0003778978
003日常（玛姬）,400,400,100,200,0,4,118,9A-91,93098,21305,21807,435,0.0045649342,0.0002169406
003日常（玛姬）,400,400,100,200,0,4,137,PP-19-01,93098,21305,21807,1462,0.0153423765,0.0003880516
003日常（玛姬）,400,400,100,200,0,4,150,希普卡,93098,21305,21807,1425,0.0149540948,0.0003834576
003日常（玛姬）,400,400,100,200,0,4,216,XM8,93098,21305,21807,395,0.0041451701,0.0002069190
003日常（玛姬）,400,400,100,200,0,4,237,SAR-21,93098,21305,21807,432,0.0045334519,0.0002162064
003日常（玛姬）,400,400,100,200,0,4,262,EM-2,93098,21305,21807,430,0.0045124637,0.0002157154
003日常（玛姬）,400,400,100,200,0,4,286,KAC-PDW,93098,21305,21807,1475,0.0154787998,0.0003896487
003日常（玛姬）,400,400,100,200,0,4,288,CR-21,93098,21305,21807,410,0.0043025816,0.0002107374
003日常（玛姬）,400,400,100,200,0,4,304,SAF,93098,21305,21807,1401,0.0147022363,0.0003804383
003日常（玛姬）,400,400,100,200,0,4,328,AR-57,93098,21305,21807,928,0.0097385263,0.0003131906
003日常（玛姬）,400,400,100,200,0,4,330,FX-05,93098,21305,21807,440,0.0046174047,0.0002181583
003日常（玛姬）,400,400,100,200,0,4,336,PPD-40,93098,21305,21807,1018,0.0106829954,0.0003273194
003日常（玛姬）,400,400,100,200,0,4,349,AK74M,93098,21305,21807,410,0.0043025816,0.0002107374
003日常（玛姬）,400,400,100,200,0,4,355,维涅龙M2,93098,21305,21807,1411,0.0148071773,0.0003817001
003日常（玛姬）,400,400,100,200,0,4,363,MPL,93098,21305,21807,1374,0.0144188956,0.0003770034
